Datetime,Text
2023-02-26 23:51:54+00:00,"Selana Gomez: Singer, songwriter, actress, businesswoman, one of the biggest Disney channel stars of all time, basically everyone’s childhood 
Hailey Bieber: Justin Bieber’s wife and Alec Baldwin’s niece…"
2023-02-26 23:50:39+00:00,#SelenaGomez defends #TaylorSwift  after unearthed footage showed her mocked by #haileybieber  https://t.co/6RmmJu2OMZ  #competition #influencer #influencermarketing #fridayfeeling $BABA $BTC.X $ETH.X $BNB.X $AAPL $TSLA $SPY $DJIA $QQQ $GOOG $META $AMZN $NFLX #FOOD #love #fashion
2023-02-26 23:50:30+00:00,"Watching Hailey bieber, Kendall jenner , kylie jenner and saad lamjarred’s downfall all in one week 🤙🏼🤙🏼 https://t.co/zUl47herg7"
2023-02-26 23:50:10+00:00,Don’t forget that you’re second compared to Selena 😘 #haileybieber #selenagomez #selenaslaying #loveher #myidol https://t.co/hrgVrPYx5n
2023-02-26 23:49:57+00:00,"Wait, didn’t I just hear Hailey Bieber say nigga?! 😤"
2023-02-26 23:49:33+00:00,"@touyarokiss @inoue__H @pattiemallette Hailey Bieber gets a lot of what she says from Selena's old interviews. Selena was asked what she wished more people knew about her, she said her heart. Hailey was never asked but said almost the exact same thing"
2023-02-26 23:47:56+00:00,"Elon Musk has unfollowed Hailey Bieber on Instagram, after all the drama with Selena Gomez on TikTok. https://t.co/KmuG9Yx4Fv"
2023-02-26 23:47:40+00:00,so tired of seeing hailey bieber on my tl https://t.co/QbT5Vy0xoo
2023-02-26 23:46:36+00:00,"Hailey Bieber YOU CAN NEVER BE THIS TALENTED AND GORGEOUS!(2)

""there must be a good reason that you're gone"" https://t.co/ZB0tLaLMUK"
2023-02-26 23:46:02+00:00,@destinyselmg Hailey Bieber is being so mean
2023-02-26 23:45:52+00:00,Who the fuck is on Hailey Bieber’s side??? Need to know asap so I can utilize the block feature.
2023-02-26 23:45:44+00:00,"Wos has unfollowed Hailey Bieber on Instagram, after all the drama with Selena Gomez on TikTok. https://t.co/OBDHe7x5zf"
2023-02-26 23:45:41+00:00,"@siegfriedkjs I’m not sure if you’re trying to cause drama, why would Jisoo follow Hailey Bieber. she probably doesn’t even know who she is. Each members don’t follow anyone."
2023-02-26 23:45:39+00:00,I think we all know someone who’s just like hailey Bieber 😂
2023-02-26 23:45:17+00:00,just saw someone refer to hailey bieber as “boss baby’s niece” goodbye
2023-02-26 23:44:58+00:00,"🚨 Melanie Martinez has unfollowed Hailey Bieber on Instagram, after all the drama with Selena Gomez on TikTok. https://t.co/Bby807pGeH"
2023-02-26 23:44:22+00:00,"idk how I ended up on the Selena Gomez/Hailey Bieber drama side of tiktok but I can’t stand it, pls just stop 😭😭😭"
2023-02-26 23:44:11+00:00,hailey bieber and jeffree star could be twins tbh
2023-02-26 23:43:59+00:00,Hailey Bieber could have neverrr made this song tho https://t.co/z944uVrYUD
2023-02-26 23:43:52+00:00,"selena gomez, kylie jenner, taylor swift i hailey bieber"
2023-02-26 23:42:47+00:00,hailey bieber. i am so lucky to be YOUR husband! you teach me so much everyday and make me such a better man! i am committed for the rest of our lives to empower you to be the woman God has called you to be! my heart is to enable you to achieve all of your wildest dreams! https://t.co/Dls30NBSw1
2023-02-26 23:41:49+00:00,bro Melissa has NOT STOPPED WATCHING Selena Gomez &amp; Hailey Bieber beef. I am DEAD she’s hilarious
2023-02-26 23:41:24+00:00,hailey bieber em 2023
2023-02-26 23:41:13+00:00,If I was Hailey Bieber I’d hide and never come out ☠️
2023-02-26 23:40:00+00:00,"Hailey Bieber Reveals Her 'Favorite Thing' About Marriage to 'Best Friend' Justin Bieber 
#hotgossipnewz #style #lifestyle #HaileyBieber #Reveals #FavoriteThing #Marriage #BestFriend #JustinBieber 
https://t.co/iTsZqIJTLf https://t.co/hEvAPUdLdI"
2023-02-26 23:39:26+00:00,mds a hailey bieber tem fas
2023-02-26 23:39:14+00:00,@ScandalousMedia It breaks my heart because she doesn’t deserve this… imagine if she wasn’t “Hailey Bieber” but just someone’s friend that wasn’t famous… like .. they’d look at Selena like a mad man.. why is she not looked that way now?? Cause she’s Selena? 😵‍💫
2023-02-26 23:38:19+00:00,honestly my ex is a total hailey bieber
2023-02-26 23:37:49+00:00,"I don’t like Hailey Bieber, Selena Gomez or Kylie Jenner"
2023-02-26 23:37:05+00:00,Hailey bieber has unfollowed blackpink Jennie in instagram !!!!! Is she serious? Absolutely blackpink is team Selena now #jennie #hailey https://t.co/hOW36cSvDR
2023-02-26 23:36:57+00:00,"📲 CarlosBitMe has unfollowed Hailey Bieber on Instagram, after all the drama with Selena Gomez on TikTok. #DramaAlert"
2023-02-26 23:36:36+00:00,Hailey Bieber SUCKS
2023-02-26 23:36:21+00:00,no bc wtf is a hailey bieber.
2023-02-26 23:35:33+00:00,what if hailey bieber is actually in love with selena gomez and that’s why she’s so obsessed with her?
2023-02-26 23:33:42+00:00,I’m afraid I don’t know who Hailey Bieber is never heard of her before is she Justin Bieber sister
2023-02-26 23:33:36+00:00,Hailey Bieber and Selena Gomez are equally unhinged.
2023-02-26 23:33:04+00:00,god hailey bieber is such a fucking loser 😕 go get therapy girl
2023-02-26 23:32:55+00:00,omg I actually feel kinda bad for hailey bieber
2023-02-26 23:32:45+00:00,somebody explain this hailey bieber shit to me like im 5.
2023-02-26 23:32:32+00:00,@BlankSpaceProd why does he follow hailey bieber lmao
2023-02-26 23:31:00+00:00,the selena gomez/hailey bieber drama is kind of hilarious tbh. tabloid-fueled petty love triangle drama is back.
2023-02-26 23:29:33+00:00,"my tl:
someone unfollowed Hailey Bieber on Instagram after the drama with Selena Gomez on Tik Tok...."
2023-02-26 23:29:31+00:00,Hailey Bieber Reveals Favorite Thing About Being Married to Husband Justin Following Rumor Selena Gomez Feud - Entertainment Tonight https://t.co/MC6Jiibrmb
2023-02-26 23:29:19+00:00,"JUST IN: Kween Yasmin has unfollowed Hailey Bieber on Instagram, after all the drama with Selena Gomez on TikTok. https://t.co/PRHlkoOGzz"
2023-02-26 23:26:37+00:00,Hailey Bieber looks like an ear
2023-02-26 23:26:28+00:00,"📲 Nayeon has unfollowed Hailey Bieber on Instagram, after all the drama with Selena Gomez on TikTok. https://t.co/gAcKXMAQtt"
2023-02-26 23:26:09+00:00,"Seventeen’s Hoshi has unfollowed Hailey Bieber on Instagram, after all the drama with Selena Gomez on TikTok. https://t.co/TFD6lh2rBF"
2023-02-26 23:25:54+00:00,Why is hailey bieber such a copy cat wannabe ass bitch
2023-02-26 23:25:23+00:00,"i thought yall were serious with the ""so and so has unfollowed hailey bieber"" posts; but it was all just a fucking MEME? yall just getting a bunch of celebrities that never followed sel or bieber and saying ""oh look who followed who and who"". yall are so fkn unserious fr fr😭😩"
2023-02-26 23:25:02+00:00,"Tomorrow x Together’s Choi Yeonjun (@/yawnzzn) has unfollowed Hailey Bieber and Kylie Jenner on Instagram, after all the drama with Selena Gomez on TikTok. https://t.co/F3Dz8NfgiA"
2023-02-26 23:23:59+00:00,"I went into a deep Tik tok hole about this Selena, Hailey Bieber thing. This is some mean girls type of stuff!"
2023-02-26 23:23:59+00:00,@Brylienation Hailey bieber liked too🤭
2023-02-26 23:22:55+00:00,We all know a girl who is exactly like Hailey Bieber 😵‍💫🥴
2023-02-26 23:22:33+00:00,"The hailey Bieber and Selena Gomez drama showed up on my fyp and I got sucked down the rabbit hole, I’m so shook"
2023-02-26 23:22:23+00:00,honestly i feel like hailey bieber wanted to just be selena and to have her life as hers. lol.
2023-02-26 23:21:50+00:00,FUCK HAILEY BIEBER
2023-02-26 23:21:15+00:00,"🚨 | Edvin Ryding has unfollowed Hailey Bieber on Instagram, following the drama with Selena Gomez on TikTok. https://t.co/hbLVyUnvSQ"
2023-02-26 23:21:13+00:00,hailey bieber needs to get a life. i don’t understand her obsession with selena. it’s getting old at this point.
2023-02-26 23:21:11+00:00,YT Tik tok going to war for Selena Gomez cuz apparently hailey Bieber and Kyle tryna  bully her
2023-02-26 23:20:43+00:00,"Crazy how many people called Hailey Bieber bland and boring, now they’re on their knees for her bc they hate Selena lol"
2023-02-26 23:20:27+00:00,Hailey Bieber looks like she’d drive a Kia soul
2023-02-26 23:20:26+00:00,"Confirmed that hailey bieber not only looks like every straight white girl i went to high school with, but also acts like them"
2023-02-26 23:19:47+00:00,"@pattiemallette U should tell that to the nepo baby you have as a daughter-in-law. I am not saying she deserved it but god's timing is always right. Doncha agree 
 hailey bieber? I would also like to who many followers does she has?"
2023-02-26 23:19:45+00:00,"🚨 | Omar Rudberg has unfollowed Hailey Bieber on Instagram, following the drama with Selena Gomez on TikTok. https://t.co/mUEcFRJAfy"
2023-02-26 23:19:43+00:00,Everytime you feel like hating your life!  Remember that at least you’re not Hailey Bieber or Saad Lamjarred’s wife.
2023-02-26 23:19:35+00:00,@StonedKimster Just Selena Gomez fans fighting with Hailey Bieber fans. Some of these people are adults lol
2023-02-26 23:19:05+00:00,"the fact that hailey bieber exists in many girls lives, that hate obsession is wild, real, and annoying"
2023-02-26 23:18:53+00:00,#SelenaGomez takes social media break after defending Taylor Swift as Hailey Bieber clip resurfaced https://t.co/R9yxdYaFcA  #competition #influencer #influencermarketing #fridayfeeling $BABA $BTC.X $ETH.X $BNB.X $AAPL $TSLA $SPY $DJIA $QQQ $GOOG $META $AMZN $NFLX #FOOD #love
2023-02-26 23:18:46+00:00,so is evb not seeing hailey bieber being trolled for being obsessed with selena ?🥴
2023-02-26 23:18:28+00:00,@lavosaurus I’ve read a couple of articles trying to understand the Selena/Hailey Bieber/Jenners/Swift beef and I still don’t get it…. Just seems like some weird ‘mean girls’ schoolyard bullshit.
2023-02-26 23:18:13+00:00,I've never really followed this Hailey Bieber—Selena Gomez fiasco huhaha okay hold on let me open TikTok 😂
2023-02-26 23:16:52+00:00,HAILEY BIEBER &amp; KYLIE JENNER SHADE SELENA GOMEZ? How To Shut Down Trolls... https://t.co/zCodnzKTwA via @YouTube
2023-02-26 23:16:26+00:00,i need hailey bieber to shut the fuck up bc selena can easily end her marriage by sending justin an “i miss us” text like plss
2023-02-26 23:15:54+00:00,"Hailey Bieber continuesly losing IG followers. Well, that's what you get 👊 for bullying your husband's ex who didn't do anything wrong to you."
2023-02-26 23:14:50+00:00,They are eating up Hailey Bieber on tik tok over Selena. That Latino community on her neck heavy 😭
2023-02-26 23:13:48+00:00,Hailey Bieber shares her 'biggest fashion regret' - Insider https://t.co/RSBEuufE4q #TrendingNow #HotTopics #Trending #News #NewsUpdate #Forumidex #MyForumLink
2023-02-26 23:12:48+00:00,idk what this hailey bieber selena gomez thing is but the way some of y’all are using it to be so misogynistic to hailey bieber is getting weird
2023-02-26 23:10:54+00:00,Genuinely what does Hailey Bieber do?
2023-02-26 23:09:48+00:00,Hailey Bieber's see-through bra and fishnet gloves are 🔥 https://t.co/JW7Px22i4O
2023-02-26 23:09:25+00:00,"""Why is #haileybieber been trending ALL DAY...""

*ten minutes later* https://t.co/mVMFjhtRJk"
2023-02-26 23:08:43+00:00,I hope Hailey Bieber goes bald
2023-02-26 23:08:38+00:00,"resumindo Hailey Bieber 
- filha do stephen baldwin (?)
- racista 
- casou com o Justin Bieber"
2023-02-26 23:08:11+00:00,saw some pics of Hailey Bieber and I already felt something was off
2023-02-26 23:07:27+00:00,"10/10

hailey bieber"
2023-02-26 23:06:54+00:00,"hailey bieber shouldn’t be worried about selena, she should be worried that her stepson could possibly be reign disick but y’all not ready for that convo yet 🤭"
2023-02-26 23:06:19+00:00,I want a movie written about this Selena Gomez vs hailey Bieber/ Justin Bieber I need it cause them ppl is crazy!
2023-02-26 23:06:17+00:00,HAILEY BIEBER WAKE UP https://t.co/qgnETasmIj
2023-02-26 23:06:02+00:00,"📲 Ex-Loona member Kim Jiwoo has unfollowed Hailey Bieber and Kylie Jenner on Instagram, after all the drama with Selena Gomez on TikTok. https://t.co/4mx4k6nYyQ"
2023-02-26 23:04:57+00:00,I just found out hailey Bieber isn't Justin Biebers sister.
2023-02-26 23:04:26+00:00,"I know cancel culture is toxic, but I think it’s time to put Hailey Bieber through it"
2023-02-26 23:04:09+00:00,hailey bieber rlly actin up like selena can’t rip apart her relationship in 5 minutes
2023-02-26 23:04:08+00:00,"Joni Mitchell has unfollowed Hailey Bieber on Instagram, after all the drama with Selena Gomez on TikTok. https://t.co/hyvgWSxpey"
2023-02-26 23:03:58+00:00,"Jenni Rivera has unfollowed Hailey Bieber on Instagram, after all the drama with Selena Gomez on TikTok https://t.co/3PUepQSmZr"
2023-02-26 23:03:40+00:00,tbh yall oughta chill off hailey bieber
2023-02-26 23:03:28+00:00,Hailey Bieber una mean girl obsesiva
2023-02-26 23:03:17+00:00,@thumderbolts Hailey Bieber without Selena Gomez: https://t.co/T2jiwW04ZU
2023-02-26 23:02:53+00:00,@celestialswiftt Why is Hailey Bieber a flop? https://t.co/SYLzcYmnCi
2023-02-26 23:02:48+00:00,Me witnessing this whole Hailey Bieber and Selena Gomez fight right now https://t.co/cWbzDoDk7J
2023-02-26 23:02:31+00:00,Bel as hailey bieber
2023-02-26 23:01:21+00:00,Hailey bieber gets more hate than harvey weinstein and R kelly and that's everything wrong with society
2023-02-26 23:01:15+00:00,wtf happened w hailey bieber
2023-02-26 23:01:09+00:00,let’s be so fr nobody likes hailey bieber 🤣
2023-02-26 23:00:38+00:00,Hailey Bieber vs Selena Gomez next🙏🏾 Staples Centre
2023-02-26 23:00:20+00:00,Baby listen Hailey Bieber reminds me of somebody BM that I know🥴😂
2023-02-26 23:00:04+00:00,"Things I’m sick of: 
-erotic focaccia 
-ambient dnb tik tok drummers 
-cat stepping on my boob (it hurts)
-hailey bieber (she’s hiding something)"
2023-02-26 22:59:52+00:00,I knew toooo many girls who acted like hailey bieber in hs😭😂😫
2023-02-26 22:58:55+00:00,The “Justin Bieber embarrassing Hailey Bieber moments” on tiktok are making my evening 😂😭
2023-02-26 22:57:29+00:00,"if selena gomez ever goes missing, check hailey bieber’s basement first pls."
2023-02-26 22:57:17+00:00,i am actually so close to deleting tiktok. i don’t care about hailey bieber. i don’t care about tara’s safety. i don’t wanna see your makeup routine using only charlotte tilbury. i do not want to carry the weight of hearing about your dog w terminal cancer. I JUST WANNA GIGGLE.
2023-02-26 22:56:40+00:00,hailey bieber is to irritating
2023-02-26 22:55:46+00:00,hailey bieber's marriage on justin bieber will always be questionable to me like what is this
2023-02-26 22:55:29+00:00,@messnamedjess  sucks me into her Hailey Bieber and Selena Gomez drama. And I have to say Haileys fuckin weird
2023-02-26 22:54:24+00:00,Context: the beef between Selena Gomez and Hailey Bieber and someone mistook him for Justin Bieber
2023-02-26 22:53:58+00:00,my tiktok full of the selena gomez hailey bieber drama n all ima say is ima team gomez 🦾
2023-02-26 22:53:31+00:00,"📲 Boys Planet trainee Kim Jiwoong has unfollowed Hailey Bieber and Kylie Jenner on Instagram, after all the drama with Selena Gomez on TikTok. https://t.co/fsyLHSVhCb"
